RunID,RMSE,Activate B1 Overtime,Activate R1 Burnout,Activate B1.1 Duty of Care,Activate B2 Digital Health,Activate R2 Telemedicine Rework,Activate B3 Surge Resources,Activate R3 Sub-Optimal Consultations,SEIR.Activate B1.2 Aware Citizens,SEIR.Activate B1.1 Vaccination,SEIR.PAR ALPHA,SEIR.PAR GAMMA,Fatigue Onset Time,Fatigue Reporting Delay,Max Digital Health Fraction,AF Digital Health,Maximum Telemedicine Effectiveness,Minimum Telemedicine Effectiveness,AF TME,Maximum Surge Capacity Fraction,AF Labour,Minimum Preparedness Proportion,Maximum Preparedness Proportion,AF Preparedness
7495,0.0384713658683,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.79525,0.07775,8.6455,5.1445,0.48025,0.6725,0.664125,0.1507,0.6205,0.13075,0.6705,0.07095,0.24165,0.5425
7496,0.0129453588803,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.65325,0.00805,9.6715,4.8115,0.14625,0.6565,0.175125,0.0643,0.5905,0.00725,0.5635,0.05265,0.69525,0.1825
7497,3.26620355235,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.58125,0.00385,9.9055,9.7525,0.06875,0.7385,0.126375,0.0875,0.3945,0.34025,0.6565,0.14865,0.36945,0.5785
7498,9.08910468844e-4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.59775,0.09945,6.1345,2.0305,0.43325,0.3825,0.616125,0.0663,0.5755,0.34975,0.4445,0.01845,0.64575,0.5455
7499,8.05795885372,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.99375,0.03985,7.4575,5.9095,0.18175,0.2255,0.415125,0.1209,0.4885,0.15425,0.4855,0.12075,0.11295,0.9145
7500,4.80829945136e-5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.82175,0.06675,5.8285,3.6865,0.38875,0.7935,0.012375,0.1367,0.6655,0.39525,0.8305,0.12765,0.12015,0.3905
7501,0.0119916984205,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.90925,0.01115,6.5845,3.3715,0.36775,0.5015,0.488625,0.0251,0.7045,0.16275,0.6715,0.17565,0.65925,0.7195
7502,1.41587728324e-4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.56325,0.03865,6.4315,6.1075,0.31875,0.2935,0.674625,0.1125,0.7135,0.26475,0.5335,0.23385,0.85185,0.7265
7503,0.00205418392635,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.73825,0.07135,8.0245,5.5585,0.28575,0.2445,0.607125,0.0597,0.0095,0.05425,0.8665,0.03975,0.79875,0.9755
7504,0.659187148348,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.89275,0.02155,8.6365,8.0785,0.47425,0.3515,0.199125,0.1817,0.3555,0.38775,0.9965,0.26295,0.79695,0.0365
7505,2.09902945207e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0.99425,0.08165,5.2255,5.2705,0.06125,0.0575,0.505125,0.0525,0.4585,0.37175,0.1225,0.06765,0.08865,0.5325
7506,0.0340123494982,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.92325,0.01435,3.4615,3.8305,0.22025,0.6765,0.741375,0.0097,0.6965,0.15675,0.3725,0.21315,0.72225,0.7425
7507,0.0937601636638,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.56275,0.03715,8.8075,1.0315,0.06425,0.5685,0.691875,0.053900000000000003,0.0195,0.17575,0.0075,0.20685,0.42165,0.2385
7508,7.29488069391,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72475,0.06405,8.3665,7.7815,0.10275,0.5785,0.506625,0.1975,0.3435,0.05125,0.9125,0.00855,0.22005,0.4515
7509,2.6040596164e-4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.59225,3.5e-4,1.4545,8.2405,0.24875,0.4515,0.734625,0.0377,0.9525,0.35675,0.4205,0.00765,0.39645,0.3015
7510,0.0221016981598,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.86075,0.09355,4.7485,1.6975,0.04875,0.6245,0.157875,0.1645,0.7705,0.18925,0.2795,0.04365,0.44685,0.7135
7511,3.0536108358e-4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.54025,0.01285,1.5175,9.2665,0.21925,0.8355,0.365625,0.1665,0.3675,0.11375,0.1925,0.13785,0.53415,0.0705
7512,0.00121291945555,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.80875,0.07225,4.2535,1.0945,0.25125,0.7915,0.614625,0.0279,0.9585,0.14075,0.4025,0.26055,0.21015,0.6375
7513,0.262296562317,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.79875,0.06995,2.1115,2.0395,0.49525,0.4665,0.119625,0.1207,0.0905,0.29325,0.0155,0.09945,0.87795,0.8995
7514,3.47922727435,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.95075,0.03925,4.8475,8.1145,0.34175,0.2775,0.546375,0.1137,0.8275,0.01775,0.5325,0.25545,0.33165,0.8835
7515,0.00953411976555,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.99025,0.00935,6.1975,9.4645,0.09275,0.6705,0.474375,0.1611,0.5355,0.11125,0.4385,0.13365,0.50805,0.0875
7516,0.0105644712331,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.75375,0.04275,3.9925,8.5105,0.30325,0.7045,0.428625,0.0259,0.6685,0.14825,0.8605,0.19455,0.36135,0.7765
7517,3.67057348964e-4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.76025,0.02645,4.0195,8.6455,0.24575,0.3435,0.401625,0.1051,0.6075,0.09525,0.3175,0.16185,0.68265,0.1985
7518,0.766667948783,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.58325,0.04735,1.7515,8.6635,0.16375,0.1605,0.345375,0.0205,0.3085,0.15025,0.1285,0.09855,0.55485,0.0445
7519,0.0456421864753,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.52025,0.06655,1.5085,9.6895,0.22925,0.6525,0.217875,0.0011,0.3725,0.00375,0.4995,0.07125,0.63855,0.8045
7520,0.212788813253,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.65525,0.03315,8.1775,3.8935,0.29775,0.1485,0.613875,0.1335,0.8495,0.11075,0.9045,0.15555,0.53235,0.9775
7521,0.00250987872493,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,0.67725,0.04515,7.9345,5.9005,0.46075,0.0165,0.068625,0.1553,0.1135,0.12875,0.1625,0.06135,0.87885,0.0285
7522,0.308292309059,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.64675,0.03065,5.8195,9.2035,0.00725,0.2285,0.655875,0.1869,0.6765,0.35475,0.9645,0.05715,0.25155,0.9955
7523,0.00831747622835,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.88675,0.07645,3.8665,5.2075,0.07725,0.6235,0.263625,0.0999,0.3215,0.11775,0.9145,0.22035,0.52245,0.3785
7524,1259.70035821,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.90975,0.04245,5.9725,4.1995,0.29225,0.2805,0.724875,0.0323,0.4645,0.00325,0.5405,0.01245,0.01845,0.1125
7525,7.88528490278e-5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.97375,0.07695,8.0515,7.2415,0.37175,0.2625,0.292875,0.0809,0.1925,0.31175,0.2225,0.27915,0.15255,0.5195
7526,0.00899744543804,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.83675,0.08445,5.5495,3.8035,0.09775,0.4585,0.289875,0.0941,0.8055,0.10275,0.5205,0.21105,0.35775,0.4225
7527,743.643157498,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.85025,0.01335,8.6545,4.6045,0.30025,0.2675,0.385875,0.0723,0.9655,0.19275,0.1375,0.15315,0.10485,0.0265
7528,4.72589561493e-5,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.67975,0.03805,7.3225,6.2515,0.29075,0.6075,0.516375,0.1499,0.0545,0.29675,0.9505,0.02535,0.20205,0.4635
7529,0.0535458347846,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.64475,0.07055,6.5215,6.1525,0.39025,0.8095,0.459375,0.1923,0.3185,0.02825,0.9985,0.23895,0.89055,0.6725
7530,2.30729496543e-5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.98625,0.04265,3.9475,1.0765,0.05425,0.4325,0.533625,0.1973,0.6345,0.19775,0.9635,0.23475,0.64935,0.6955
7531,0.00163148733558,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.81525,0.05445,6.4765,8.0425,0.37275,0.3065,0.301125,0.1579,0.7155,0.23825,0.3965,0.23505,0.29025,0.1695
7532,1.96851449486,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.82825,0.02165,5.5405,4.7395,0.01375,0.1175,0.498375,0.0165,0.6455,0.28025,0.0115,0.22155,0.15615,0.6875
7533,6.14769795322e-4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,0.63875,0.09435,1.3195,8.3845,0.13575,0.0975,0.740625,0.1169,0.3785,0.22725,0.0745,0.25725,0.70335,0.2055
7534,4.12975208351e-4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.53025,5e-5,5.6305,9.9415,0.38175,0.4545,0.403125,0.1071,0.2935,0.14325,0.2745,0.01935,0.77805,0.9125
7535,9.46934280905e-4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.74925,0.05245,6.4405,3.1285,0.05525,0.0285,0.285375,0.1351,0.1905,0.01575,0.0505,0.24855,0.35235,0.9505
7536,0.00208026659337,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.54375,0.04415,8.9875,5.1265,0.38225,0.8735,0.577875,0.0043,0.6995,0.37625,0.1725,0.05325,0.14535,0.3105
7537,5.05831720975,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.90025,0.07105,5.6665,7.1515,0.26425,0.2025,0.447375,0.0071,0.3895,0.14625,0.0915,0.27735,0.45045,0.1505
7538,8.65956238156e-4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.76475,0.04475,5.2705,9.4555,0.11625,0.7345,0.141375,0.0499,0.1465,0.30875,0.7825,0.14775,0.77355,0.8905
7539,10.3028976465,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.77825,0.00315,4.7665,2.8495,0.27975,0.9275,0.553875,0.1509,0.7435,0.27825,0.9885,0.08745,0.18135,0.8955
7540,0.351637848249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.70075,0.09615,5.0995,3.3625,0.25025,0.3805,0.443625,0.1085,0.1845,0.18325,0.8035,0.14595,0.21465,0.6635
7541,0.0275710006768,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.76925,0.08975,8.0425,9.9775,0.11875,0.2465,0.547125,0.0105,0.4525,0.25975,0.6515,0.00675,0.03825,0.1085
7542,4.17133241627,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.68125,0.04185,9.7525,7.6645,0.29625,0.9655,0.445875,0.0147,0.2895,0.17475,0.9025,0.08235,0.33795,0.6095
7543,5.45434828784,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.61475,0.06665,5.0365,5.3605,0.42875,0.7435,0.344625,0.1279,0.9435,0.41275,0.4955,0.16485,0.57555,0.2745
7544,6.0265300188,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.79225,0.01515,9.5185,3.6055,0.13375,0.2345,0.718875,0.1733,0.2585,0.08125,0.8585,0.11955,0.02475,0.9415
7545,0.114074228391,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.91175,0.08195,2.5435,4.0825,0.29125,0.1965,0.400875,0.1669,0.2775,0.24225,0.1445,0.17325,0.40815,0.8455
7546,0.0145449992315,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.61075,0.05155,1.8505,4.3165,0.04675,0.4235,0.556875,0.0025,0.8565,0.12075,0.5085,0.23295,0.80955,0.2905
7547,0.00591608132846,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0.76675,0.00185,9.7435,4.2985,0.14175,0.2505,0.005625,0.1129,0.7965,0.28875,0.6465,0.26475,0.65655,0.8675
7548,2.77730813189,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.91725,0.02585,1.1485,1.5265,0.11125,0.3855,0.088875,0.1711,0.8785,0.13925,0.5055,0.25275,0.76185,0.7605
7549,801.504328003,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.58875,0.03435,6.4225,7.9885,0.20925,0.8135,0.658125,0.0063,0.8225,0.37925,0.6385,0.07605,0.18315,0.6515
7550,343.788621449,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.52925,0.09465,5.2075,8.2675,0.21875,0.8415,0.241125,0.1053,0.3605,0.39025,0.7565,0.04515,0.05535,0.7125
7551,12.1937673196,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.70725,0.06875,7.9705,9.7795,0.06825,0.4015,0.016125,0.0289,0.9325,0.11175,0.8145,0.05565,0.31095,0.2755
7552,6.41161966855e-5,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.71375,0.06775,1.7155,5.7745,0.45225,0.9925,0.181125,0.1693,0.3225,0.42525,0.6535,0.10905,0.71955,0.3465
7553,0.122228851616,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.97725,0.02975,2.2465,6.0085,0.39225,0.7645,0.112125,0.1993,0.7035,0.06925,0.6375,0.01275,0.45315,0.3975
7554,712.111131828,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.96975,0.09705,5.4235,1.0855,0.29925,0.3115,0.256875,0.0053,0.0775,0.34075,0.6745,0.21585,0.43515,0.6445
7555,712.111131828,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.70775,0.03695,4.3165,5.4955,0.06775,0.7305,0.270375,0.1183,0.6085,0.41775,0.7995,0.00255,0.46395,0.3635
7556,2.73724161615e-4,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.74075,0.02375,4.8925,7.6825,0.19025,0.2915,0.246375,0.1155,0.0345,0.48775,0.4535,0.13635,0.22995,0.1545
7557,0.00560245159815,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.53225,0.02025,8.4385,9.7615,0.00175,0.8855,0.312375,0.1977,0.9255,0.03575,0.7635,0.24345,0.37215,0.2005
7558,0.00883263465118,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.62575,0.09155,5.6125,2.5165,0.41125,0.1815,0.515625,0.0573,0.5805,0.02375,0.3365,0.00945,0.82935,0.0215
7559,32.3029237998,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.56525,0.09245,9.9235,8.3935,0.10475,0.4675,0.265125,0.0397,0.6555,0.37225,0.8745,0.05415,0.37755,0.1135
7560,1.14134037572e-4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.75425,0.05025,2.4265,3.1195,0.07575,0.4425,0.507375,0.0169,0.6695,0.45825,0.4005,0.00405,0.56475,0.8395
7561,0.0108407353297,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.90875,0.05895,6.0985,4.7125,0.35325,0.4185,0.376875,0.1723,0.0805,0.05225,0.8885,0.08265,0.85275,0.9255
7562,0.0633557771323,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.59825,0.06495,1.2745,2.5345,0.42925,0.2335,0.454875,0.1983,0.5815,0.09775,0.0255,0.29175,0.45405,0.6545
7563,0.00781966947365,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0.93175,0.08495,9.2575,1.6795,0.01925,0.6135,0.125625,0.1193,0.0985,0.48575,0.0145,0.17715,0.26055,0.4415
7564,343.788621449,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.79675,0.05735,2.2735,7.2325,0.46775,0.6015,0.737625,0.0149,0.1975,0.22125,0.2765,0.04095,0.48105,0.4645
7565,1.27815035481e-4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.51125,0.04545,2.5975,4.3975,0.14425,0.3975,0.375375,0.0139,0.5235,0.33675,0.3505,0.04725,0.34695,0.2995
7566,343.788621449,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.90425,0.00565,1.8235,6.0175,0.45575,0.7795,0.222375,0.1401,0.2525,0.37575,0.5915,0.02775,0.42705,0.9275
7567,712.111131828,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.87775,0.04055,3.2095,9.8065,0.45525,0.3685,0.100125,0.0789,0.0855,0.41575,0.5265,0.14265,0.77265,0.2785
7568,4.6101941541e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0.90675,0.02745,2.9125,9.8785,0.17525,0.2135,0.264375,0.0267,0.8705,0.03325,0.6725,0.14385,0.88065,0.3005
7569,700.614660874,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.78025,0.02935,5.3785,2.3545,0.16525,0.7195,0.123375,0.1271,0.1565,0.06325,0.0265,0.20415,0.08775,0.7165
7570,29.865507701,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.87375,0.05555,8.6185,7.1245,0.16925,0.6465,0.665625,0.0881,0.4565,0.42725,0.2545,0.27135,0.62415,0.5835
7571,0.115167109327,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0.85125,0.07285,9.5275,2.4625,0.39875,0.3615,0.733875,0.0659,0.1195,0.40775,0.5225,0.15855,0.18945,0.8065
7572,0.00258427229135,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,0.98075,0.04085,8.0695,3.4615,0.42175,0.4815,0.531375,0.1957,0.0155,0.13975,0.7925,0.25845,0.71865,0.2115
7573,6.16339372132e-4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.99725,0.06165,9.5905,8.1775,0.26725,0.7805,0.342375,0.1095,0.9275,0.26525,0.4305,0.14655,0.29475,0.6145
7574,343.788621449,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.61275,0.07185,7.0975,1.0495,0.48925,0.7675,0.110625,0.0185,0.4935,0.27925,0.8275,0.06375,0.89145,0.5975
7575,0.0134710734812,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,0.57125,0.09145,9.3025,5.3695,0.45275,0.8055,0.513375,0.1405,0.3545,0.31775,0.6355,0.14505,0.84645,0.5585
7576,0.367330075404,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.91275,0.01585,8.7895,4.5415,0.02825,0.1895,0.651375,0.0527,0.7145,0.13625,0.2515,0.14445,0.41535,0.3755
7577,6.04696201894e-5,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.83325,0.08385,9.5815,9.2305,0.27225,0.8775,0.663375,0.1043,0.9975,0.36375,0.9015,0.21495,0.74925,0.8625
7578,7.91540572418e-5,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.97075,0.08435,3.0475,5.9995,0.32825,0.3395,0.091875,0.1631,0.0135,0.00275,0.6445,7.5e-4,0.45135,0.2655
7579,0.0011865594863,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.54775,0.03175,2.1835,6.9175,0.41925,0.2225,0.590625,0.1439,0.2595,0.13125,0.2455,0.22665,0.65745,0.2795
7580,13.2946449634,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.63525,0.07205,9.1405,1.8955,0.44475,0.4525,0.722625,0.1337,0.6015,0.22975,0.9065,0.03915,0.22275,0.5395
7581,712.111131828,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.74225,0.06945,1.7335,8.0335,0.33025,0.6105,0.282375,0.0389,0.2075,0.28225,0.0495,0.19365,0.04095,0.7015
7582,0.842028110234,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.78675,0.01925,1.4005,3.7945,0.48075,0.0675,0.163125,0.0711,0.6935,0.31475,0.0865,0.22515,0.38205,0.5535
7583,0.317687890158,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.89525,0.04775,9.1945,2.4355,0.26775,0.4555,0.118875,0.1427,0.9825,0.22675,0.7705,0.13125,0.42525,0.1285
7584,0.0358199146292,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0.77275,0.05095,8.9425,5.1625,0.30575,0.4965,0.490875,0.1149,0.1725,0.25275,0.9625,0.20025,0.87255,0.0955
7585,0.00231375161078,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.69475,0.06545,5.3425,7.7455,0.36625,0.1715,0.613125,0.0709,0.7995,0.16425,0.4645,0.23445,0.83835,0.0555
7586,712.111131828,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.99275,0.08595,1.1215,4.9285,0.33625,0.9735,0.678375,0.0587,0.1425,0.11275,0.8915,0.15285,0.88785,0.4265
7587,0.985892016717,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0.74275,0.04645,2.4355,9.6985,0.49325,0.0615,0.307125,0.1547,0.6955,0.24525,0.5075,0.10245,0.30735,0.4835
7588,78.9259000451,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.75225,0.07485,9.7975,9.6355,0.30125,0.3055,0.062625,0.0201,0.5795,0.06275,0.0675,0.29655,0.51435,0.5945
7589,6.59699859076e-5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.97225,0.04335,5.0815,3.2275,0.37825,0.3125,0.046125,0.1153,0.6305,0.20275,0.7215,0.18255,0.83925,0.2075
7590,1.29213589525e-4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.68825,0.05915,2.2375,9.9055,0.34975,0.2325,0.612375,0.0645,0.7105,0.45725,0.1555,0.06975,0.48555,0.6115
7591,2.79549019899e-4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.73575,0.01485,5.4505,6.2605,0.37975,0.3845,0.685875,0.1411,0.2655,0.05725,0.7695,0.26235,0.51165,0.0015
7592,1.06187830763e-4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.70275,0.06245,2.0215,1.2205,0.09025,0.4075,0.145875,0.0735,0.8595,0.25525,0.7195,0.18015,0.83025,0.1675
7593,2.59489861492e-4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0.55275,0.04745,6.5665,9.8515,0.46375,0.3585,0.167625,0.0505,0.1285,0.40225,0.2985,0.01335,0.01485,0.9925
7594,0.0277707539171,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.90475,0.07045,5.3875,7.6195,0.10325,0.9485,0.445125,0.1881,0.5155,0.38225,0.7985,0.22605,0.21915,0.4305
7595,4.64221279401,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.96025,0.08955,5.7295,4.1005,0.29575,0.5725,0.271875,0.0131,0.5925,0.34775,0.5375,0.00435,0.79065,0.2895
7596,1.09732388699e-4,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0.61725,0.07905,8.3575,5.6665,0.32925,0.7775,0.728625,0.1673,0.8545,0.45975,0.6035,0.09405,0.11205,0.4995
7597,0.813196439649,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.66025,0.04525,8.9245,6.8815,0.23025,0.5335,0.364875,0.0799,0.1445,0.31075,0.7255,0.06255,0.36585,0.3675
7598,2.80878118387,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.77775,0.05035,1.0045,4.5055,0.30975,0.5605,0.310125,0.0283,0.7685,0.04075,0.7395,0.10665,0.13005,0.6245
7599,0.0513620157159,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.82975,0.05635,3.3625,6.0895,0.06975,0.5855,0.565875,0.1535,0.4575,0.05975,0.4485,0.00195,0.80595,0.2395
7600,0.48240135895,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.73375,0.07015,3.4795,1.4995,0.04475,0.7475,0.632625,0.1349,0.0295,0.13675,0.0905,0.11565,0.58635,0.8315
7601,4.66461930067,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.95675,0.07475,9.3115,8.5285,0.47625,0.4595,0.598875,0.1783,0.5825,0.18025,0.6295,0.08715,0.05985,0.7645
7602,608.385093413,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.69375,0.07965,7.3495,5.7925,0.47925,0.3785,0.004125,0.0883,0.1815,0.00575,0.7935,0.21285,0.18675,0.8605
